YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2019,Cadillac,XT4,SAFETY,GAIN PRECIOUS TIME,Available automatic braking systems can help in potential collision situations by automatically applying the brakes if the driver has not already done so.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/safety/vehicles-xt4-features-safety-automatic-breaking-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,PERFORMANCE,POWER THAT PERFORMS,An all-new turbocharged engine delivers 237 hp and 258 lb-ft of torque.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/performance/vehicles-xt4-features-performance-engine-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,PERFORMANCE,ALL ACCELERATION,"A sophisticated 9-speed automatic transmission provides both efficiency and intelligent power delivery, enhancing your drive.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/performance/vehicles-xt4-features-performance-transmission-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,PERFORMANCE,THE POWER OF CONTROL,A sophisticated twin-clutch AWD system directs power to the wheels where it’s needed for enhanced handling on your next adventure.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/performance/vehicles-xt4-features-performance-twin-awd-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,PERFORMANCE,OWN ANY KIND OF ROAD,Adapt to the road or conquer it with selectable driving modes for both AWD and FWD models.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/performance/vehicles-xt4-features-performance-driving-modes-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,EXTERIOR,SLICE THROUGH DESIGN,Striking new front and rear LED signature lighting remain distinctively Cadillac.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/exterior/vehicles-xt4-features-exterior-head-lamps-2019-l.gif?imwidth=960
2019,Cadillac,XT4,EXTERIOR,STRIKING WHEELS,"The eye-catching XT4 comes standard with 18"" alloy wheels. Available Premium Luxury and Sport models offer 20 inches of distinction.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/exterior/vehicles-xt4-features-exterior-wheels-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,EXTERIOR,"WHEN ADVENTURE CALLS, XT4 ANSWERS","With available roof rails that can be used to support bikes and other items, an escape is a must.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/exterior/vehicles-xt4-features-exterior-roof-rails-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,INTERIOR,FIRST-CLASS COMFORT FOR ALL,A thoughtfully created interior provides segment-leading rear leg room and knee clearance for backseat passengers.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/interior/vehicles-xt4-features-interior-rearseat-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,INTERIOR,ROOM FOR POSSIBILITY,The XT4 allows for ample cargo room behind the 60/40 folding rear seats for additional versatility.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/interior/vehicles-xt4-features-interior-cargo-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,INTERIOR,PLENTY OF STORAGE SPACE,There are more than six storage areas in the front-floor console alone. There’s even a special place for your umbrella cleverly designed into the front door panels.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/interior/vehicles-xt4-features-interior-storage-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,INTERIOR,SIT BACK AND RELAX,The luxurious interior features available massaging front seats with heat and ventilation for a more relaxing drive.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/interior/vehicles-xt4-features-interior-massage-seats-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,TECHNOLOGY,ROTARY CONTROLLER,Intuitive controls let you adjust your drive with simple motions.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/technology/vehicles-xt4-features-technology-rotary-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,TECHNOLOGY,ACTIVE SPORT SUSPENSION,"The available Active Sport Suspension uses Continuous Damping Control technology to adjust the damping for each wheel every two milliseconds, helping provide a more precise and comfortable drive.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/technology/vehicles-xt4-features-technology-active-suspension-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,TECHNOLOGY,REAR CAMERA MIRROR†,"The available Rear Camera Mirror streams rear-facing video while driving that expands to provide a wider, less obstructed rear field of view than a traditional mirror. Simply touch a button to revert back to a traditional rearview mirror.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/technology/vehicles-xt4-features-technology-rear-camera-2019-l.jpg?imwidth=960
2019,Cadillac,XT4,TECHNOLOGY,IN-CAR DELIVERY,Amazon Prime members can now take convenience one step further with free in-car delivery from Key by Amazon†. Receive your Amazon packages securely delivered right into your vehicle.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt4-crossover/features/01_images/large/technology/vehicles-xt4-features-technology-in-car-delivery-2019-l.jpg?imwidth=960
2020,Cadillac,XT5,PERFORMANCE,ENGINE PERFORMANCE,"The 3.6L V6 engine, available on Premium Luxury and standard on Sport trim, is designed to stand out with 310 hp and 271 lb-ft of torque. The 2.0L engine, standard on Luxury and Premium Luxury trim, has 237 hp and 258 lb-ft of torque with innovative technologies like Active Fuel Management.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-performance-features-brawn-brains-l.jpg?imwidth=960
2020,Cadillac,XT5,PERFORMANCE,9-SPEED ELECTRONIC PRECISION SHIFT,Electronic Precision Shift moves you from Park to Drive in a simple gesture. It also puts you in command of an advanced 9-speed automatic transmission that is both efficient and responsive.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-performance-features-9-speeds-l.jpg?imwidth=960
2020,Cadillac,XT5,PERFORMANCE,DRIVER-SELECTABLE MODES,"Not only does the XT5 respond to changing road conditions, it adapts to you. All-Wheel Drive, with four distinct calibrations, and Front-Wheel Drive, with three distinct calibrations, support different driving dynamics. All with just the press of a button.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-performance-features-selectable-modes-l.jpg?imwidth=960
2020,Cadillac,XT5,PERFORMANCE,SPORT ALL-WHEEL DRIVE,"Built exclusively for spirited driving enthusiasts; our sport trim features everything the intrepid driver could want; Electronic Precision Shift, twin-clutch Sport Control AWD and a heavy-duty cooling system.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-performance-features-sport-l.jpg?imwidth=960
2020,Cadillac,XT5,PERFORMANCE,REAL-TIME DAMPING,"Every two milliseconds, available Real-Time Damping adjusts the suspension to road and driving conditions for a more calculated and comfortable ride. That’s picture perfect precision.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-performance-features-damping-l.jpg?imwidth=960
2020,Cadillac,XT5,PERFORMANCE,STABILITRAK,"During low-traction conditions like rain, snow or gravel, Stabilitrak automatically applies brake pressure and reduces engine torque to keep you on your intended path.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-performance-features-stabilitrak-l.jpg?imwidth=960
2020,Cadillac,XT5,INTERIOR,INTERIOR ENVIRONMENT,"An interior fit for greatness. Cadillac designers equipped the XT5 cabin with authentic materials including cut-and-sewn leather, natural woods or carbon fiber trim with Galvano accents for a strong finish.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-interior-features-elevated-environment-l.jpg?imwidth=960
2020,Cadillac,XT5,INTERIOR,RECONFIGURABLE SPACE,"60/40 rear seats can be folded flat to provide up to 63 cubic feet of space.† And with split-fold functionaly, nothing gets left behind.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-interior-features-space-l.jpg?imwidth=960
2020,Cadillac,XT5,INTERIOR,CADILLAC USER EXPERIENCE†,"With access to phone, radio and a library of additional apps†, the world is in the palm of your hand, at the tip of your finger and the sound of your voice. You are now arriving at your destination — the future.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-interior-features-user-experience-l.jpg?imwidth=960
2020,Cadillac,XT5,INTERIOR,PHONE INTEGRATION,"Truly your co-pilot. Apple CarPlay™† and Android Auto™† compatibility means you can seamlessly access your contacts, apps, playlists and more with intelligent phone integration like never before.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-interior-features-phone-integration-l.jpg?imwidth=960
2020,Cadillac,XT5,INTERIOR,ULTRAVIEW SUNROOF,The available UltraView sunroof serves you and your passengers stunning views from both the front and rear seats.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-interior-features-ultraview-l.jpg?imwidth=960
2020,Cadillac,XT5,INTERIOR,HEATED STEERING WHEEL,"Turn a chilly morning commute into a comfortable drive. With the push of a button, the available heated steering wheel turns warm to the touch.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-interior-features-heatedsteeringwheel-l.jpg?imwidth=960
2020,Cadillac,XT5,EXTERIOR,STYLED TO TURN HEADS,"Make an entrance. The new distinctive grille designs and finishes offer the XT5 a new face, as sharp lines and sweeping curves meet jewel-like head and taillamps for unquestionable style.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-exterior-features-styled-l.jpg?imwidth=960
2020,Cadillac,XT5,EXTERIOR,VISIONARY LIGHTING,"Our jewel-like headlamps aren’t mere ornamentation. Our Standard LED headlamps feature IntelliBeam®, which automatically switches between high and low beams as vehicles approach, while cornering lamps cast light into corners as you take them.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-exterior-features-visionary-lighting-l.jpg?imwidth=960
2020,Cadillac,XT5,EXTERIOR,20” ALLOY WHEELS,Available 20” alloy wheels make a statement no matter what type of road you’re taking on.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/large/01-images/xt5-exterior-features-wheels-l.jpg?imwidth=960
2020,Cadillac,XT5,PERFORMANCE,"The 3.6L V6 engine, available on Premium Luxury and standard on Sport trim, is designed to stand out with 310 hp and 271 lb-ft of torque. The 2.0L engine, standard on Luxury and Premium Luxury trim, has 237 hp and 258 lb-ft of torque with innovative technologies like Active Fuel Management.",Electronic Precision Shift moves you from Park to Drive in a simple gesture. It also puts you in command of an advanced 9-speed automatic transmission that is both efficient and responsive.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/medium-xs/01-images/xt5-performance-features-brawn-brains-m-s.jpg?imwidth=960
2020,Cadillac,XT5,INTERIOR,"An interior fit for greatness. Cadillac designers equipped the XT5 cabin with authentic materials including cut-and-sewn leather, natural woods or carbon fiber trim with Galvano accents for a strong finish.","60/40 rear seats can be folded flat to provide up to 63 cubic feet of space.† And with split-fold functionaly, nothing gets left behind.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/medium-xs/01-images/xt5-interior-features-elevated-environment-m-s.jpg?imwidth=960
2020,Cadillac,XT5,EXTERIOR,"Make an entrance. The new distinctive grille designs and finishes offer the XT5 a new face, as sharp lines and sweeping curves meet jewel-like head and taillamps for unquestionable style.","Our jewel-like headlamps aren’t mere ornamentation. Our Standard LED headlamps feature IntelliBeam®, which automatically switches between high and low beams as vehicles approach, while cornering lamps cast light into corners as you take them.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt5/medium-xs/01-images/xt5-exterior-features-styled-m-s.jpg?imwidth=960
2019,Cadillac,XT5,SAFETY,LANE CHANGE ALERT WITH SIDE BLIND ZONE ALERT,Available Lane Change Alert with Side Blind Zone Alert monitors your blind spots and flashes a warning when it detects vehicles hidden from view.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/safety/vehicles-xt5-features-safety-lane-change-l.jpg?imwidth=960
2019,Cadillac,XT5,SAFETY,ONSTAR,"Drive with added confidence knowing an OnStar Advisor is available to help 24/7. Purchase a new properly equipped Cadillac vehicle and receive 2 years of OnStar Safety & Security coverage†, a 2-year trial of navigation services†, up to 1 year† of Remote Access services†, and 3 GB or 3 months of data†, whichever comes first.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/technology/vehicles-xt5-features-technology-onstar-l.jpg?imwidth=960
2019,Cadillac,XT5,SAFETY,SURROUND VISION,"Available Surround Vision provides a bird’s-eye view of the area immediately surrounding the vehicle when in low-speed Drive or Reverse. This view, projected on the infotainment screen, helps increase your awareness when parking.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/safety/vehicles-xt5-features-safety-surround-vision-l.jpg?imwidth=960
2019,Cadillac,XT5,SAFETY,FRONT PEDESTRIAN BRAKING,"Available Front Pedestrian Braking scans the road ahead and alerts you, or may brake automatically, when a pedestrian is detected.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/safety/vehicles-xt5-features-safety-pedestrian-braking-l.jpg?imwidth=960
2019,Cadillac,XT5,TECHNOLOGY,CADILLAC USER EXPERIENCE†,Connects you with the world around you to make driving easier and more enjoyable.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/technology/vehicles-xt5-features-technology-infotainment-l.jpg?imwidth=960
2019,Cadillac,XT5,TECHNOLOGY,A MORE CONNECTED DRIVE,"Cadillac user experience† with phone integration offers Apple CarPlay™† compatibility. Access Siri™, Apple Music™, contacts and more from your iPhone® with a touch of the vehicle screen.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/technology/vehicles-xt5-features-technology-carplay-l.jpg?imwidth=960
2019,Cadillac,XT5,TECHNOLOGY,BE ENVELOPED BY PREMIUM SOUND,The available Bose14-speaker Studio Surround Sound System features 14 speakers for exceptional sound quality.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/technology/vehicles-xt5-features-technology-bose-l.jpg?imwidth=960
2019,Cadillac,XT5,TECHNOLOGY,CONNECT TO WHAT MATTERS MOST,"Available Cadillac 4G LTE built-in Wi-Fi® hotspot† lets you connect up to 7 devices from as far as 50 feet away while the vehicle is on or in the ACC position. Includes data trial for 3 months or 3GB, whichever comes first.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/technology/vehicles-xt5-features-technology-onstar-l.jpg?imwidth=960
2019,Cadillac,XT5,PERFORMANCE,BRAWN WITH BRAINS,"With 310 hp and 271 lb-ft of torque the 3.6L V6 engine is powerful, but that’s not the whole story. Innovative technologies like Active Fuel Management and Auto Stop/Start make it efficient, too.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/performance/vehicles-xt5-features-performance-smart-power-l.jpg?imwidth=960
2019,Cadillac,XT5,PERFORMANCE,"8-SPEEDS, ELECTRONICALLY CONTROLLED",Electronic Precision Shift moves you from Park to Drive in a simple gesture. It also puts you in command of an advanced 8-speed automatic transmission that is both efficient and responsive.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/performance/vehicles-xt5-features-performance-precision-shift-l.jpg?imwidth=960
2019,Cadillac,XT5,PERFORMANCE,AVAILABLE DRIVER-SELECTABLE MODES,"Three distinct driver modes give you control of the driving experience. Take control even further with available All-Wheel Drive for, confident handling across varying conditions.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/performance/vehicles-xt5-features-performance-drive-modes-l.jpg?imwidth=960
2019,Cadillac,XT5,Technology,COMFORT IN CONTROL,"The leather-wrapped steering wheel offers power tilt, telescoping and available heating to enhance your drive.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/interior/vehicles-xt5-features-interior-steering-wheel-l.jpg?imwidth=960
2019,Cadillac,XT5,Technology,RECONFIGURABLE SPACE,40/20/40 folding rear seats can be folded flat to reveal up to 63 cubic feet of space.†,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/interior/vehicles-xt5-features-interior-rear-seats-l.jpg?imwidth=960
2019,Cadillac,XT5,Technology,ULTRAVIEW SUNROOF,"The available UltraView® Power Sunroof spans both seating rows, providing every passenger a clear view of the sky.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2019/crossovers-suvs/xt5-crossover/features/01_images/large/interior/vehicles-xt5-features-interior-sunroof-l.jpg?imwidth=960
2020,Cadillac,XT5,SAFETY,FRONT PEDESTRIAN BRAKING,The Front Pedestrian Braking system alerts you via haptic seat feedback and automatically applies the brakes or enhances driver braking to reduce collision severity or even avoid detected imminent pedestrian collisions.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt6/large/01_images/xt6-safety-features-front-braking-l.jpg?imwidth=960
2020,Cadillac,XT5,SAFETY,NIGHT VISION,"With available Night Vision, infrared sensors locate and notify you of potential hazards up ahead, so you can drive more confidently in the dark.",https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt6/large/01_images/updated-images/xt6-safety-features-nightvision-l.jpg?imwidth=960
2020,Cadillac,XT5,SAFETY,LANE KEEP ASSIST,Lane Keep Assist with Lane Departure Warning can provide gentle steering wheel nudges or haptic seat feedback to help avoid unintentional lane drifting.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt6/large/01_images/xt6-safety-features-lane-keep-l.jpg?imwidth=960
2020,Cadillac,XT5,SAFETY,LANE CHANGE ALERT WITH SIDE BLIND ZONE ALERT,Lane Change Alert with Side Blind Zone Alert can provide side-mirror alerts or haptic seat feedback when a moving vehicle is detected in or rapidly approaching your side blind zone.,https://www.cadillac.com/content/dam/cadillac/na/us/english/index/vehicles/2020/crossovers-suvs/xt6/large/01_images/xt6-safety-features-lane-change-l.jpg?imwidth=960
