YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Lincoln,Navigator,Technology,LANE-KEEPING SYSTEM,"The standard Lane-Keeping System61* uses a camera mounted behind the windshield’s rearview mirror to monitor road lane markings and detect unintentional drifting toward the outside of a lane. If the camera detects an impending drift, the system will use the steering system and the instrument cluster display to alert and/or aid you to stay in your lane.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_NAV_30111_Hires_RGB_170816.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Technology,PRE-COLLISION ASSIST WITH AUTOMATIC EMERGENCY BRAKING,"Technology that’s looking ahead. Pre-Collision Assist with Automatic Emergency Braking61 can help potentially avoid or lessen the severity of traffic accidents.* The system uses radar to scan the roadway ahead of the vehicle for pedestrians and if any are detected, it provides a collision warning and automatically applies the brake if the driver is unable to take corrective action.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/18_LNC_NAV_30045_router_Hires_RGB_170726.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Technology,FORWARD AND REVERSE SENSING,"The Forward and Reverse Sensing Systems help drivers in a number of ways. From assisting with active parking to helping while the vehicle is slowly approaching an object, the sensors make both the road ahead and the road behind easy to manage.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_NAV_Rearlghts_30277_icdm_rearhomedog.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Technology,HEAD-UP DISPLAY,"The available head-up display* helps to prove that what lies ahead is just as important as what is happening now. The system helps to create a custom driving experience by letting drivers choose what data to display, from standard driving information to available Adaptive Cruise Control settings, Lane-Keeping System information and more. Digital light projection technology allows the display to be visible in different ambient lighting conditions.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/C8795618_NAVI_IntFullIPHud_mn.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Technology,ADAPTIVE CRUISE CONTROL,"Available Adaptive Cruise Control* with Stop-and-Go capability and Front Collision Warning makes your drive even more effortless. When the Navigator is in adaptive cruise mode, radar scans the road ahead and detects if you are approaching slower traffic. The system can automatically brake and accelerate to keep you at your set speed or follow with the pace of traffic when speeds are below your set speed. With the addition of Stop-and-Go, the feature can bring your vehicle to a complete stop in congested traffic and restart it as traffic begins to move.** Plus, the system can also warn you when an object or pedestrian is detected ahead. If you do not respond in time, the system can automatically precharge the brakes to provide full responsiveness when you do brake and can even apply the brakes if you take no action.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_NAV_30115_Hires_RGB_170816.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Technology,REVEL® ULTIMA AUDIO SYSTEM,"The available Revel® Ultima Audio System* combines form and function to reproduce a live-music experience right in the comfort of your vehicle. 20 intentionally placed speakers as well as Stereo, Audience and Onstage sound modes help make the sounds you hear as pure and rich as they were originally intended.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/18_LNC_NAV_30052_Hires_RGB_170314.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Technology,LINCOLN CONNECT™,"With standard Lincoln Connect,™* you and your passengers can enjoy seamless connectivity. All models feature a 4G LTE Wi-Fi hotspot that enables up to 10 devices to be connected at the same time. Plus, with the embedded modem, you can use the Lincoln Way™ app to its fullest and even keep track of your Wi-Fi data usage. Whether in the vehicle or up to 50 feet away, you can access the hotspot and make lasting connections.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LCN_XBD_45680.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Technology,SYNC® APPLINK®,"SYNC® 3* empowers you to customize your drive. With SYNC 3, you can connect and control your smartphone with Apple CarPlay® and Android Auto.™ You can give commands with your voice in order to do things like locate and navigate to your favorite restaurants. The system also integrates your information and entertainment applications through AppLink.® With a 10-inch LCD touchscreen and two smart-charging USB ports, this technology hub equips drivers with everything they want on the road, including the peace of mind of 911 Assist.®",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_LNC_NAV_30119_Hires_RGB_170823.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Technology,WIRELESS CHARGING AND POWER PORTS,Charging your phone is now as simple as setting it down. Inside the center front console media bin is a standard inductive charger that wirelessly charges compatible phones.*,https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_17024_LNC_NAV_117_INT_Hires_RGB_170823.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Technology,LINCOLN PLAY,"The available Lincoln Play Rear-Seat Entertainment System (RSE) comes with a Roku and allows passengers to display content from their compatible devices on the system’s vibrant 10-inch adjustable screen, which is mounted securely to the back of each front seat. Content can be accessed through USB, SD card, HDMI cord and Lightning Digital AV adapter with Apple® devices or a compatible HDMI cord and Android™ devices. Thanks to the standard embedded modem with Wi-Fi hotspot in your vehicle, users who own a compatible Slingbox® can access their TV channels on the go.*",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_LCN_NAV_61_DSC6153.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Technology,ADAPTIVE HEADLAMPS,"Speed-sensitive, jewel-like adaptive LED headlamps help direct your attention to where it’s needed on the road ahead. These headlamps cast a wider beam at slower speeds and more focused, longer beams at faster speeds. Because the LEDs selected for use in the Navigator were designed for the lifetime of the vehicle, you may never need to replace a single one.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_NAV_30112_Hires_RGB_170816.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Technology,THE LINCOLN WAY™ APP,Stay connected to your vehicle — and the features and benefits of Lincoln ownership — with the Lincoln Way app.* Unlock and start your Lincoln remotely. Get Roadside Assistance† and personalized customer service with the Lincoln Concierge. And schedule complimentary Lincoln Pickup & Delivery™†† when your vehicle needs service. The future of driving is at hand. Download the Lincoln Way app now — and experience effortlessness at its finest.,https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_CTN_200206.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Technology,PERSONAL PROFILES,"The Lincoln Navigator is sure to create many memorable moments, and with personal profiles it will remember you. Up to three key fobs* can be programmed to instruct your Lincoln Navigator to adjust a number of features, even as you approach, that have been specifically set for different drivers. Profiles can also be accessed and initiated through the SYNC® 3 home screen. You can preset a variety of settings that adjust as soon as you approach and enter the vehicle, including audio, climate, displays, driver-assist features, mirrors, pedals and seats.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/18_LCN_NAV_59PersonalProfiles_v1.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Technology,PHONE AS A KEY,"Because Lincoln designs technology around humanity, now you never have to worry about losing or finding your keys. Through the Lincoln Way™* app, you can program your smartphone to act as the key to your Lincoln Navigator. Via a Bluetooth® connection, your phone will grant you entry into the Lincoln Navigator, allow you to start it and drive away. And should your phone die or get misplaced, a backup system allows you to simply enter a code to gain access and start your engine.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/18_LCN_NAV_BONUS_JL45257_v1_CMYK.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,LINCOLN EMBRACE,"You’re near and your Navigator can tell. When it senses your approach, a suite of features activate as if to say “Welcome back” and “Where to next?”",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_NAV_DesignHero_30274.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Design,APPROACH DETECTION,"From the moment you approach, the Lincoln Navigator guides the way. When your key fob is within a detectable range, autofold side mirrors project a signature Lincoln logo welcome mat* on the ground below the front doors, door handles glow, and front and rear running lamps illuminate in a thoughtfully timed sequence.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/C8793218_NAVI_Rsrv_FamilyApproachingVehicleStatic_mj.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,AUTOMATIC POWER-FOLDING MIRRORS,"With automatic power-folding mirrors, your Navigator can help prevent accidental nicks and dings. When you enter the vehicle and close the doors, the side mirrors automatically fold out. As you exit and lock the doors, the mirrors return to their folded-in position.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/18_LCN_NAV_57FoldingMirror_v1.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,POWER ILLUMINATED RUNNING BOARDS,Power-deployable running boards extend and illuminate to greet you as you approach—helping to lead the way and to assist you as you enter and exit the vehicle.,https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_NAV_lincem_30256.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,LINCOLN BLACK LABEL,"Elevate your Lincoln experience. Featuring a curated collection of interior designer themes— meticulously brought to life in high-end materials—and a host of membership privileges, Lincoln Black Label not only engages the senses and imagination, but also represents the ultimate in Lincoln luxury, comfort and service. The Lincoln Black Label and Lincoln Access Rewards™ experience extends to a number of exclusive benefits,* including premium maintenance service with pickup and delivery, complimentary anytime car washes and annual detailing.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_NAV_Yachtcb_30262.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,PANORAMIC VISTA ROOF®,"Experience a spacious interior that invites the world into the cabin. With the available panoramic Vista Roof,® the cabin feels even more expansive. By giving first- and second-row* passengers control of the retractable roof, the space becomes even more inviting for all to enjoy.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_LCN_NAV_61PanoramaSunroof_v1.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,MONOCHROMATIC PACKAGES,"Clean, dramatic and designed to turn heads. The available Monochromatic Package for the Lincoln Navigator Reserve model features three minimalistic color trends that extend through the body color, wheels, grille, front fascia and mirror caps. Pristine White, Ceramic Pearl and Infinite Black all offer smooth yet vibrant color schemes that are easy on the eyes, yet emphasize the bold lines of the Navigator with distinct grace.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_LCN_XBD_47100.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,SECOND- AND THIRD-ROW COMFORT,"Every surface, space and accessory inside the Lincoln Navigator has been optimized to deliver an immense level of comfort, not to mention best-in-class* second-row leg room when the second row is in its full rearward position. One-touch tilt-and-slide PowerFold® second-row seats and a power-reclining PowerFold third row offer an enjoyable level of comfort and space for all.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_LNC_NAV_seating_30275.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Design,FLEXIBLE CARGO ROOM,"With PowerFold® second- and third-row seats, making the most of the available cargo space in the Lincoln Navigator is as simple as pressing a button. Plus, with an available tiered Cargo Convenience Package, the cargo room* inside the Navigator becomes highly functional.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/19_LNC_NAV_cargo_30257.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Design,WIRELESS CHARGING AND POWER PORTS,"Charging your phone is now as simple as setting it down. Inside the center front console media bin is a wireless charger that charges compatible phones.* Plus, with six fast-charging USB ports, four 12-volt ports and a 110V/150W AC power outlet, all three rows of seating have easy access to power wherever it’s needed.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_17024_LNC_NAV_117_INT_Hires_RGB_170823.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Design,PERFECT POSITION SEATS,"The available Perfect Position front seats with Active Motion® massage put you in control of your own comfort. With their wide range of movement, 11 independent air cushions, heating, ventilation for cooling and independent thigh extenders, the seats can be easily adjusted for a ride that is both relaxing and rejuvenating.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_LNC_NAV_PPSeat_30276_capp_perfposseat.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Design,PIANO KEY SHIFTER,Performance comes with the simple push of a button. The piano key shifter seamlessly blends into the center console’s design.,https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/L1180430.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Design,CHANGING FORM. TO MORE PRECISELY CATER TO YOURS.,"There is real beauty in adaptability. The available Perfect Position front seats with Active Motion® massage offer a uniquely comfortable experience. The seat back conforms to you—articulating forward to cradle you—helping take stress off your shoulders. Power thigh adjusters can extend and retract to provide individual leg comfort. The addition of heating, ventilation for cooling and massage helps make the simple act of sitting down an elevating experience.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/L1180430.tif?croppathe=1_16x7&wid=1440
2020,Lincoln,Navigator,Design,ILLUMINATED GRILLE,"The illuminated Lincoln Star in the eye-catching grille is something to be seen and helps others see you. As part of the Lincoln Embrace Plus Package, an available LED-illuminated Lincoln Star logo shines as you approach. While you are driving, the illuminated star continues to shine, making a bold statement.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/18_LNC_NAV_30067_Hires_RGB_170804.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,RELAXING INTERIOR QUIETNESS,"Putting you in control, even when it comes to what you hear. The Lincoln Navigator gives you peace and quiet, freeing you to focus on your drive.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/18_LCN_NAV_BONUS_DSC5178_v1_CMYK.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,CENTER TOUCHSCREEN,"The 10-inch center touchscreen of the Lincoln Navigator presents users with an easy-to-use layout. With the press of a button, you can access navigation, change seat settings and more.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_LNC_NAV_30119_Hires_RGB_170823.tif?croppathe=1_3x2&wid=900
2020,Lincoln,Navigator,Design,SPLIT ARMRESTS,The front- and available second-row split armrests provide eye-catching style and comfort.,https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2020/collections/dm/20_LCN_NAV_56SplitArmRest_v1.tif?croppathe=1_3x2&wid=900
2019,Lincoln,Navigator,Performance,10-SPEED SELECTSHIFT® AUTOMATIC TRANSMISSION,"The 10-speed transmission in the Lincoln Navigator helps to balance efficiency with performance. With 10 independent shift points, the engine can operate in its sweet spot and avoid the highs and lows associated with fewer gears.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/19_LNC_NAV_Trans_30265_infb_inclinedrv.tif?croppathe=1_16x7&wid=1440
2019,Lincoln,Navigator,Performance,Twin-Turbocharged 3.5L Engine,"Capable of producing 450 horsepower* and 510 lb.-ft. of torque,* the Twin-Turbocharged 3.5L engine in the Navigator is a true powerhouse. When paired with six selectable Lincoln Drive Modes, from Conserve to Excite, the Lincoln Navigator performs in a way that matches both your mood and the road.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/19_LNC_NAV_HeroImage_30253_bld_herodrv.tif?croppathe=1_16x7&wid=1440
2019,Lincoln,Navigator,Performance,Auto Hold,"Auto Hold helps to reduce the effort of keeping your vehicle still at stop signs, signals and other braking situations. When you bring the vehicle to a standstill using the brake pedal, you can stop depressing the brake and the system will hold the vehicle in position,* even on hills. When you engage the accelerator, Auto Hold will then release the brakes.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/18_LCN_NAV_54_Auto_Hold_v1_brgv_autohold.tif?croppathe=1_16x7&wid=1440
2019,Lincoln,Navigator,Performance,Lincoln Drive Modes,"Satisfy both your desire for control and need for excitement with the simple twist of a dial. From Conserve to Excite, the Lincoln Navigator offers six distinct selectable drive modes for confidence, exhilaration and control in a wide variety of driving conditions. These modes include- Slippery, Excite, Conserve, Deep Conditions, Normal and Slow Climb*. Each mode has a number of calculated settings that tune the vehicle, including the available adaptive suspension, shift points, 4x2 vs. 4x4 drive lines, information displays and more — and it all happens with the simple twist of a knob.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/17024_LNC_NAV_123_INT_layered_slt_conservemode.tif?croppathe=1_3x2&wid=900
2019,Lincoln,Navigator,Performance,Adaptive Suspension,"Road conditions vary and, for smooth and confident driving, your suspension should too. The available adaptive suspension controls the up-and-down movement of the wheels when driving on uneven surfaces and over potholes. This system, controlled by the six selectable Lincoln Drive Modes, helps decrease the stress of harsh outside driving situations without compromising the comfort within.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/19_LNC_NAV_adaptsusp_30266_rhpb_adptvsusp.tif?croppathe=1_3x2&wid=900
2019,Lincoln,Navigator,Performance,Towing Capabilities,"Make simple work of heavy loads with best-in-class towing.* With a Twin-Turbocharged engine capable of producing 450 horsepower and 510 lb.-ft. of torque,** and an engine-adapting standard tow/haul mode, the Navigator seamlessly translates power into towing performance — up to 8,600 lbs.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/19_LNC_NAV_trailer_30258_brgv_towingboat.tif?croppathe=1_16x7&wid=1440
2019,Lincoln,Navigator,Performance,Heavy-Duty Trailer Tow Package*,"There are situations where power truly matters, and the Lincoln Navigator delivers. The available Heavy-Duty Trailer Tow Package features electronic traction assist that delivers an almost infinite combination of torque to each wheel, making for greater confidence and control when towing heavy loads in virtually any driving condition. Plus, with Pro Trailer Backup Assist,™ you can let go of the wheel** and use a simple knob to effortlessly back up your trailer.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/18_LCN_NAV_55_Trailer_Back_Up_Button_v1_rst_trailertowbtn.tif?croppathe=1_16x7&wid=1440
2019,Lincoln,Navigator,Performance,Aluminum Body,"The all-aluminum-alloy body of the Lincoln Navigator gives new meaning to the phrase “less is more.” The reduced weight from aluminum, when compared to previous generations, allows Navigator to be enriched with cutting-edge features that enhance comfort, quietness and the driving experience. This pairing of frame and body helped the Lincoln Navigator earn the National Highway Traffic Safety Administration’s NHTSA’s 2018 5-star Overall Vehicle Score in its New Car Assessment Program – the highest possible rating.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/19_LNC_NAV_alumdy_30267_icdm_profiledrv.tif?croppathe=1_3x2&wid=900
2019,Lincoln,Navigator,Performance,Four-Wheel Drive,"Whether it's on the road or off, available 4x4 capability offers true mastery of your journey. The Navigator’s 4x4 powertrain unlocks and deftly applies the Twin-Turbocharged engine’s 450 horsepower* and 510 lb.-ft. of torque,* making rugged driving conditions easily traversed. Plus, by adding available Hill Descent Control™ and tow hooks, trying situations will be easily overcome.",https://www.lincoln.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/lincoln/nameplate/navigator/2019/collections/dm/18_LCN_NAV_63_4_Wheel_Drive_v1_icdm_4wheeldrv.tif?croppathe=1_3x2&wid=900
